123,P^B,0.15,-0.22,0.82,0
124,P^B,0.15,-0.24,0.84,0
125,P^B,0.14,-0.23,0.84,0
126,P^B,0.14,-0.23,0.84,0
127,P^B,0.15,-0.22,0.83,0
128,P^B,0.15,-0.25,0.83,0
129,P^B,0.16,-0.23,0.83,0
130,P^B,0.16,-0.21,0.82,0
131,P^B,0.15,-0.22,0.84,0
132,P^B,0.16,-0.23,0.84,0
133,P^B,0.14,-0.22,0.84,0
134,P^B,0.15,-0.22,0.83,0
135,P^B,0.15,-0.22,0.83,0
136,P^B,0.16,-0.23,0.84,0
137,P^B,0.15,-0.23,0.84,0
138,P^B,0.15,-0.23,0.82,0
139,P^B,0.15,-0.23,0.83,0
140,P^B,0.14,-0.22,0.83,0
141,P^B,0.15,-0.22,0.84,0
142,P^B,0.16,-0.24,0.83,0
143,P^B,0.15,-0.23,0.82,0
144,P^B,0.16,-0.23,0.84,0
145,P^B,0.15,-0.23,0.83,0
146,P^B,0.14,-0.22,0.83,0
147,P^B,0.15,-0.22,0.82,0
148,P^B,0.15,-0.23,0.84,0
149,P^B,0.15,-0.22,0.83,0
150,P^B,0.15,-0.22,0.84,0
151,P^B,0.16,-0.23,0.84,0
152,P^B,0.15,-0.22,0.83,0
153,P^B,0.14,-0.23,0.83,0
154,P^B,0.15,-0.22,0.85,0
155,P^B,0.15,-0.24,0.84,0
156,P^B,0.15,-0.23,0.83,0
157,P^B,0.15,-0.23,0.82,0
158,P^B,0.16,-0.22,0.83,0
159,P^B,0.15,-0.23,0.82,0
160,P^B,0.15,-0.23,0.84,0
161,P^B,0.14,-0.23,0.83,0
162,P^B,0.15,-0.23,0.84,0
163,P^B,0.15,-0.23,0.83,0
164,P^B,0.15,-0.23,0.83,0
165,P^B,0.15,-0.22,0.82,0
166,P^B,0.15,-0.21,0.83,0
167,P^B,0.15,-0.22,0.83,0
168,P^B,0.16,-0.23,0.82,0
169,P^B,0.15,-0.23,0.83,0
170,P^B,0.15,-0.22,0.83,0
171,P^B,0.16,-0.23,0.83,0
172,P^B,0.15,-0.23,0.83,0
173,P^B,0.16,-0.22,0.83,0
174,P^B,0.15,-0.23,0.85,0
175,P^B,0.15,-0.22,0.82,0
176,P^B,0.15,-0.22,0.82,0
177,P^B,0.15,-0.22,0.83,0
178,P^B,0.14,-0.22,0.84,0
179,P^B,0.15,-0.23,0.82,0
180,P^B,0.15,-0.22,0.82,0
181,P^B,0.15,-0.22,0.83,0
182,P^B,0.15,-0.23,0.83,0
183,P^B,0.15,-0.22,0.84,0
184,P^B,0.15,-0.22,0.83,0
185,P^B,0.14,-0.22,0.84,0
186,P^B,0.14,-0.22,0.82,0
187,P^B,0.15,-0.22,0.83,0
188,P^B,0.15,-0.23,0.84,0
189,P^B,0.15,-0.22,0.82,0
190,P^B,0.15,-0.24,0.83,0
191,P^B,0.15,-0.22,0.82,0
192,P^B,0.15,-0.23,0.83,0
193,P^B,0.14,-0.22,0.83,0
194,P^B,0.16,-0.23,0.83,0
195,P^B,0.14,-0.23,0.84,0
196,P^B,0.15,-0.23,0.82,0
197,P^B,0.14,-0.22,0.84,0
198,P^B,0.16,-0.22,0.84,0
199,P^B,0.15,-0.24,0.83,0
200,P^B,0.15,-0.22,0.83,0
201,P^B,0.15,-0.23,0.83,0
202,P^B,0.15,-0.22,0.84,0
203,P^B,0.15,-0.24,0.85,0
204,P^B,0.15,-0.22,0.83,0
205,P^B,0.15,-0.23,0.82,0
206,P^B,0.15,-0.23,0.84,0
207,P^B,0.15,-0.23,0.83,0
208,P^B,0.15,-0.23,0.83,0
209,P^B,0.15,-0.22,0.82,0
210,P^B,0.15,-0.22,0.84,0
211,P^B,0.15,-0.23,0.82,0
212,P^B,0.16,-0.24,0.83,0
213,P^B,0.15,-0.23,0.83,0
214,P^B,0.15,-0.23,0.83,0
215,P^B,0.15,-0.24,0.83,0
216,P^B,0.15,-0.22,0.84,0
217,P^B,0.15,-0.22,0.82,0
218,P^B,0.15,-0.23,0.83,0
219,P^B,0.15,-0.23,0.83,0
220,P^B,0.15,-0.24,0.83,0
221,P^B,0.15,-0.22,0.82,0
222,P^B,0.15,-0.23,0.84,0
223,P^B,0.15,-0.22,0.82,0
224,P^B,0.15,-0.23,0.83,0
225,P^B,0.15,-0.22,0.83,0
226,P^B,0.15,-0.23,0.84,0
227,P^B,0.15,-0.24,0.84,0
228,P^B,0.14,-0.22,0.83,0
229,P^B,0.14,-0.23,0.83,0
230,P^B,0.15,-0.22,0.84,0
231,P^B,0.14,-0.23,0.84,0
232,P^B,0.16,-0.23,0.83,0
233,P^B,0.14,-0.23,0.83,0
234,P^B,0.14,-0.23,0.84,0
235,P^B,0.15,-0.24,0.83,0
236,P^B,0.14,-0.23,0.84,0
237,P^B,0.15,-0.22,0.83,0
238,P^B,0.14,-0.24,0.83,0
239,P^B,0.16,-0.23,0.83,0
240,P^B,0.16,-0.23,0.84,0
241,P^B,0.14,-0.24,0.83,0
242,P^B,0.15,-0.23,0.84,0
243,P^B,0.15,-0.22,0.84,0
244,P^B,0.15,-0.23,0.82,0
245,P^B,0.15,-0.24,0.84,0
246,P^B,0.15,-0.24,0.83,0
247,P^B,0.14,-0.24,0.84,0
248,P^B,0.15,-0.23,0.82,0
249,P^B,0.15,-0.22,0.83,0
250,P^B,0.15,-0.22,0.83,0
251,P^B,0.15,-0.22,0.83,0
252,P^B,0.16,-0.23,0.83,0
253,P^B,0.15,-0.22,0.83,0
254,P^B,0.15,-0.22,0.82,0
255,P^B,0.15,-0.22,0.83,0
256,P^B,0.15,-0.22,0.84,0
257,P^B,0.15,-0.23,0.84,0
258,P^B,0.15,-0.23,0.83,0
259,P^B,0.15,-0.22,0.83,0
260,P^B,0.15,-0.23,0.83,0
261,P^B,0.16,-0.22,0.83,0
262,P^B,0.16,-0.22,0.83,0
263,P^B,0.14,-0.23,0.83,0
264,P^B,0.14,-0.22,0.83,0
265,P^B,0.16,-0.22,0.83,0
266,P^B,0.15,-0.23,0.83,0
267,P^B,0.15,-0.23,0.83,0
268,P^B,0.13,-0.23,0.83,0
269,P^B,0.15,-0.23,0.82,0
270,P^B,0.15,-0.23,0.84,0
271,P^B,0.15,-0.22,0.82,0
272,P^B,0.15,-0.22,0.83,0
273,P^B,0.16,-0.23,0.83,0
274,P^B,0.15,-0.22,0.83,0
275,P^B,0.15,-0.22,0.83,0
276,P^B,0.15,-0.23,0.84,0
277,P^B,0.15,-0.23,0.83,0
278,P^B,0.15,-0.23,0.83,0
279,P^B,0.15,-0.23,0.82,0
280,P^B,0.15,-0.23,0.84,0
281,P^B,0.15,-0.23,0.84,0
282,P^B,0.15,-0.23,0.83,0
283,P^B,0.15,-0.22,0.83,0
284,P^B,0.16,-0.22,0.83,0
285,P^B,0.15,-0.23,0.83,0
286,P^B,0.14,-0.22,0.83,0
287,P^B,0.15,-0.23,0.84,0
288,P^B,0.16,-0.22,0.82,0
289,P^B,0.14,-0.23,0.83,0
290,P^B,0.15,-0.23,0.83,0
291,P^B,0.15,-0.22,0.83,0
292,P^B,0.15,-0.24,0.83,0
293,P^B,0.15,-0.22,0.83,0
294,P^B,0.14,-0.23,0.82,0
295,P^B,0.15,-0.22,0.84,0
296,P^B,0.15,-0.22,0.83,0
297,P^B,0.15,-0.21,0.83,0
298,P^B,0.15,-0.22,0.83,0
299,P^B,0.15,-0.23,0.82,0
300,P^B,0.15,-0.23,0.83,0
301,P^B,0.14,-0.23,0.83,0
302,P^B,0.15,-0.23,0.83,0
303,P^B,0.14,-0.23,0.83,0
304,P^B,0.15,-0.23,0.84,0
305,P^B,0.16,-0.23,0.82,0
306,P^B,0.15,-0.23,0.83,0
307,P^B,0.15,-0.22,0.84,0
308,P^B,0.14,-0.22,0.82,0
309,P^B,0.15,-0.21,0.84,0
310,P^B,0.15,-0.24,0.83,0
311,P^B,0.14,-0.22,0.83,0
312,P^B,0.15,-0.22,0.83,0
313,P^B,0.16,-0.22,0.83,0
314,P^B,0.15,-0.23,0.83,0
315,P^B,0.15,-0.22,0.82,0
316,P^B,0.15,-0.23,0.84,0
317,P^B,0.15,-0.23,0.83,0
318,P^B,0.15,-0.21,0.83,0
319,P^B,0.15,-0.23,0.84,0
320,P^B,0.15,-0.23,0.83,0
321,P^B,0.15,-0.23,0.83,0
322,P^B,0.16,-0.23,0.83,0
323,P^B,0.15,-0.23,0.83,0
324,P^B,0.15,-0.23,0.83,0
325,P^B,0.15,-0.23,0.84,0
326,P^B,0.15,-0.22,0.82,0
327,P^B,0.15,-0.23,0.84,0
328,P^B,0.14,-0.22,0.84,0
329,P^B,0.15,-0.24,0.84,0
330,P^B,0.15,-0.23,0.83,0
331,P^B,0.15,-0.23,0.84,0
332,P^B,0.14,-0.23,0.82,0
333,P^B,0.16,-0.22,0.83,0
334,P^B,0.14,-0.22,0.84,0
335,P^B,0.15,-0.23,0.83,0
336,P^B,0.16,-0.22,0.83,0
337,P^B,0.15,-0.24,0.84,0
338,P^B,0.15,-0.23,0.84,0
339,P^B,0.14,-0.22,0.83,0
340,P^B,0.15,-0.25,0.83,0
341,P^B,0.14,-0.23,0.83,0
342,P^B,0.15,-0.22,0.83,0
343,P^B,0.14,-0.21,0.83,0
344,P^B,0.16,-0.23,0.83,0
345,P^B,0.15,-0.21,0.83,0
346,P^B,0.15,-0.24,0.84,0
347,P^B,0.14,-0.23,0.83,0
348,P^B,0.14,-0.23,0.83,0
349,P^B,0.15,-0.23,0.83,0
350,P^B,0.15,-0.23,0.82,0
351,P^B,0.15,-0.22,0.83,0
352,P^B,0.14,-0.21,0.83,0
353,P^B,0.15,-0.22,0.83,0
354,P^B,0.15,-0.23,0.84,0
355,P^B,0.14,-0.22,0.84,0
356,P^B,0.15,-0.21,0.83,0
357,P^B,0.15,-0.23,0.83,0
358,P^B,0.15,-0.23,0.83,0
359,P^B,0.15,-0.22,0.83,0
360,P^B,0.15,-0.24,0.83,0
361,P^B,0.15,-0.24,0.82,0
362,P^B,0.15,-0.21,0.83,0
363,P^B,0.14,-0.22,0.84,0
364,P^B,0.15,-0.23,0.84,0
365,P^B,0.16,-0.22,0.84,0
366,P^B,0.14,-0.24,0.82,0
367,P^B,0.15,-0.24,0.83,0
368,P^B,0.15,-0.23,0.83,0
369,P^B,0.15,-0.22,0.83,0
370,P^B,0.15,-0.22,0.82,0
371,P^B,0.15,-0.22,0.84,0
372,P^B,0.15,-0.23,0.83,0
373,P^B,0.15,-0.23,0.84,0
374,P^B,0.14,-0.24,0.82,0
375,P^B,0.15,-0.23,0.84,0
376,P^B,0.15,-0.22,0.83,0
377,P^B,0.15,-0.21,0.82,0
378,P^B,0.14,-0.23,0.82,0
379,P^B,0.16,-0.21,0.83,0
380,P^B,0.15,-0.22,0.83,0
381,P^B,0.15,-0.23,0.82,0
382,P^B,0.16,-0.23,0.83,0
383,P^B,0.15,-0.23,0.83,0
384,P^B,0.16,-0.22,0.82,0
385,P^B,0.15,-0.23,0.83,0
386,P^B,0.14,-0.21,0.82,0
387,P^B,0.15,-0.22,0.82,0
388,P^B,0.15,-0.22,0.83,0
389,P^B,0.14,-0.23,0.83,0
390,P^B,0.14,-0.23,0.84,0
391,P^B,0.15,-0.22,0.84,0
392,P^B,0.15,-0.23,0.83,0
393,P^B,0.14,-0.22,0.83,0
394,P^B,0.15,-0.23,0.82,0
395,P^B,0.16,-0.24,0.84,0
396,P^B,0.15,-0.22,0.84,0
397,P^B,0.15,-0.22,0.83,0
398,P^B,0.15,-0.22,0.83,0
399,P^B,0.15,-0.23,0.83,0
400,P^B,0.15,-0.22,0.83,0
401,P^B,0.15,-0.24,0.82,0
402,P^B,0.14,-0.22,0.84,0
403,P^B,0.15,-0.23,0.83,0
404,P^B,0.15,-0.23,0.82,0
405,P^B,0.15,-0.23,0.83,0
406,P^B,0.15,-0.22,0.83,0
407,P^B,0.15,-0.22,0.84,0
408,P^B,0.15,-0.22,0.84,0
409,P^B,0.16,-0.23,0.84,0
410,P^B,0.15,-0.24,0.83,0
411,P^B,0.15,-0.23,0.84,0
412,P^B,0.15,-0.23,0.82,0
413,P^B,0.15,-0.23,0.82,0
414,P^B,0.14,-0.23,0.83,0
415,P^B,0.16,-0.23,0.83,0
416,P^B,0.14,-0.23,0.83,0
417,P^B,0.15,-0.22,0.83,0
418,P^B,0.14,-0.22,0.83,0
419,P^B,0.15,-0.23,0.84,0
420,P^B,0.14,-0.23,0.83,0
421,P^B,0.16,-0.21,0.83,0
422,P^B,0.16,-0.23,0.84,0
423,P^B,0.15,-0.21,0.83,0
424,P^B,0.15,-0.24,0.83,0
425,P^B,0.15,-0.24,0.83,0
426,P^B,0.14,-0.23,0.81,0
427,P^B,0.15,-0.21,0.84,0
428,P^B,0.15,-0.23,0.82,0
429,P^B,0.16,-0.23,0.83,0
430,P^B,0.16,-0.22,0.84,0
431,P^B,0.15,-0.23,0.82,0
432,P^B,0.14,-0.22,0.82,0
433,P^B,0.15,-0.23,0.83,0
434,P^B,0.14,-0.23,0.83,0
435,P^B,0.15,-0.22,0.84,0
436,P^B,0.15,-0.21,0.83,0
437,P^B,0.15,-0.23,0.83,0
438,P^B,0.15,-0.23,0.84,0
439,P^B,0.14,-0.22,0.83,0
440,P^B,0.15,-0.23,0.83,0
441,P^B,0.14,-0.23,0.83,0
442,P^B,0.15,-0.23,0.83,0
443,P^B,0.15,-0.23,0.84,0
444,P^B,0.14,-0.22,0.84,0
445,P^B,0.15,-0.23,0.82,0
446,P^B,0.14,-0.23,0.83,0
447,P^B,0.15,-0.23,0.82,0
448,P^B,0.16,-0.22,0.82,0
449,P^B,0.15,-0.21,0.83,0
450,P^B,0.15,-0.22,0.82,0
451,P^B,0.15,-0.23,0.83,0
452,P^B,0.15,-0.22,0.83,0
453,P^B,0.15,-0.22,0.83,0
454,P^B,0.15,-0.22,0.84,0
455,P^B,0.16,-0.23,0.83,0
456,P^B,0.15,-0.22,0.83,0
457,P^B,0.15,-0.22,0.85,0
458,P^B,0.14,-0.22,0.83,0
459,P^B,0.14,-0.22,0.83,0
460,P^B,0.15,-0.23,0.82,0
461,P^B,0.15,-0.23,0.84,0
462,P^B,0.15,-0.22,0.83,0
463,P^B,0.16,-0.24,0.83,0
464,P^B,0.14,-0.23,0.82,0
465,P^B,0.16,-0.23,0.83,0
466,P^B,0.16,-0.22,0.83,0
467,P^B,0.15,-0.23,0.82,0
468,P^B,0.15,-0.22,0.83,0
469,P^B,0.14,-0.23,0.84,0
470,P^B,0.15,-0.23,0.83,0
471,P^B,0.15,-0.23,0.83,0
472,P^B,0.15,-0.22,0.82,0
473,P^B,0.15,-0.22,0.83,0
474,P^B,0.15,-0.23,0.84,0
475,P^B,0.14,-0.24,0.84,0
476,P^B,0.16,-0.23,0.83,0
477,P^B,0.14,-0.22,0.83,0
478,P^B,0.15,-0.23,0.84,0
479,P^B,0.15,-0.22,0.83,0
480,P^B,0.15,-0.23,0.83,0
481,P^B,0.15,-0.23,0.82,0
482,P^B,0.15,-0.22,0.83,0
483,P^B,0.15,-0.24,0.83,0
484,P^B,0.15,-0.23,0.83,0
485,P^B,0.15,-0.24,0.83,0
486,P^B,0.15,-0.22,0.83,0
487,P^B,0.15,-0.23,0.83,0
488,P^B,0.15,-0.23,0.83,0
489,P^B,0.15,-0.23,0.84,0
490,P^B,0.15,-0.22,0.83,0
491,P^B,0.15,-0.23,0.83,0
492,P^B,0.15,-0.22,0.83,0
493,P^B,0.15,-0.24,0.83,0
494,P^B,0.16,-0.23,0.84,0
495,P^B,0.15,-0.23,0.82,0
496,P^B,0.15,-0.22,0.82,0
497,P^B,0.15,-0.23,0.83,0
498,P^B,0.15,-0.23,0.82,0
499,P^B,0.15,-0.23,0.83,0
500,P^B,0.15,-0.23,0.82,0
501,P^B,0.15,-0.23,0.84,0
502,P^B,0.15,-0.22,0.83,0
503,P^B,0.15,-0.23,0.83,0
504,P^B,0.15,-0.22,0.82,0
505,P^B,0.15,-0.23,0.83,0
506,P^B,0.15,-0.21,0.84,0
507,P^B,0.15,-0.21,0.83,0
508,P^B,0.15,-0.23,0.83,0
509,P^B,0.14,-0.22,0.83,0
510,P^B,0.16,-0.23,0.82,0
511,P^B,0.15,-0.22,0.83,0
512,P^B,0.15,-0.23,0.83,0
513,P^B,0.15,-0.23,0.83,0
514,P^B,0.15,-0.21,0.83,0
515,P^B,0.15,-0.22,0.84,0
516,P^B,0.15,-0.23,0.83,0
517,P^B,0.15,-0.23,0.84,0
518,P^B,0.15,-0.22,0.82,0
519,P^B,0.15,-0.23,0.83,0
520,P^B,0.15,-0.22,0.83,0
521,P^B,0.15,-0.21,0.83,0
522,P^B,0.15,-0.23,0.83,0
523,P^B,0.16,-0.22,0.84,0
524,P^B,0.15,-0.22,0.82,0
525,P^B,0.15,-0.23,0.82,0
526,P^B,0.15,-0.25,0.83,0
527,P^B,0.14,-0.22,0.83,0
528,P^B,0.15,-0.22,0.84,0
529,P^B,0.16,-0.22,0.84,0
530,P^B,0.14,-0.23,0.83,0
531,P^B,0.15,-0.22,0.84,0
532,P^B,0.14,-0.22,0.84,0
533,P^B,0.15,-0.22,0.82,0
534,P^B,0.15,-0.24,0.83,0
535,P^B,0.15,-0.23,0.83,0
536,P^B,0.16,-0.22,0.83,0
537,P^B,0.16,-0.23,0.83,0
538,P^B,0.15,-0.23,0.82,0
539,P^B,0.15,-0.21,0.82,0
540,P^B,0.15,-0.23,0.83,0
541,P^B,0.15,-0.24,0.83,0
542,P^B,0.15,-0.23,0.83,0
543,P^B,0.15,-0.22,0.84,0
544,P^B,0.15,-0.22,0.82,0
545,P^B,0.15,-0.22,0.84,0
546,P^B,0.14,-0.22,0.84,0
547,P^B,0.15,-0.23,0.83,0
548,P^B,0.15,-0.22,0.82,0
549,P^B,0.16,-0.22,0.84,0
550,P^B,0.15,-0.22,0.83,0
551,P^B,0.16,-0.22,0.84,0
552,P^B,0.15,-0.23,0.82,0
553,P^B,0.15,-0.24,0.84,0
554,P^B,0.15,-0.24,0.82,0
555,P^B,0.15,-0.24,0.83,0
556,P^B,0.15,-0.23,0.82,0
557,P^B,0.15,-0.22,0.83,0
558,P^B,0.15,-0.22,0.82,0
559,P^B,0.15,-0.21,0.83,0
560,P^B,0.15,-0.23,0.82,0
561,P^B,0.15,-0.23,0.84,0
562,P^B,0.14,-0.21,0.83,0
563,P^B,0.15,-0.22,0.84,0
564,P^B,0.15,-0.23,0.82,0
565,P^B,0.15,-0.22,0.82,0
566,P^B,0.14,-0.23,0.83,0
567,P^B,0.16,-0.22,0.83,0
568,P^B,0.16,-0.23,0.83,0
569,P^B,0.15,-0.23,0.83,0
570,P^B,0.15,-0.21,0.83,0
571,P^B,0.14,-0.23,0.83,0
572,P^B,0.15,-0.23,0.83,0
573,P^B,0.15,-0.21,0.82,0
574,P^B,0.14,-0.23,0.83,0
575,P^B,0.15,-0.23,0.84,0
576,P^B,0.14,-0.21,0.83,0
577,P^B,0.15,-0.21,0.84,0
578,P^B,0.15,-0.23,0.83,0
579,P^B,0.15,-0.23,0.83,0
580,P^B,0.15,-0.23,0.84,0
581,P^B,0.15,-0.22,0.83,0
582,P^B,0.15,-0.21,0.84,0
583,P^B,0.14,-0.23,0.83,0
584,P^B,0.15,-0.22,0.83,0
585,P^B,0.14,-0.23,0.83,0
586,P^B,0.15,-0.23,0.83,0
587,P^B,0.16,-0.23,0.84,0
588,P^B,0.14,-0.23,0.84,0
589,P^B,0.14,-0.22,0.84,0
590,P^B,0.15,-0.23,0.83,0
591,P^B,0.16,-0.22,0.82,0
592,P^B,0.15,-0.23,0.84,0
593,P^B,0.15,-0.23,0.84,0
594,P^B,0.15,-0.22,0.83,0
595,P^B,0.15,-0.22,0.83,0
596,P^B,0.15,-0.25,0.82,0
597,P^B,0.15,-0.22,0.83,0
598,P^B,0.15,-0.24,0.83,0
599,P^B,0.14,-0.23,0.82,0
600,P^B,0.14,-0.23,0.83,0
601,P^B,0.14,-0.23,0.83,0
602,P^B,0.15,-0.22,0.83,0
603,P^B,0.15,-0.22,0.83,0
604,P^B,0.15,-0.22,0.82,0
605,P^B,0.14,-0.22,0.84,0
606,P^B,0.15,-0.22,0.83,0
607,P^B,0.15,-0.24,0.83,0
608,P^B,0.15,-0.23,0.83,0
609,P^B,0.15,-0.23,0.83,0
610,P^B,0.15,-0.23,0.84,0
611,P^B,0.15,-0.23,0.82,0
612,P^B,0.15,-0.23,0.83,0
613,P^B,0.14,-0.23,0.84,0
614,P^B,0.14,-0.23,0.83,0
615,P^B,0.15,-0.22,0.83,0
616,P^B,0.14,-0.23,0.83,0
617,P^B,0.14,-0.23,0.82,0
618,P^B,0.15,-0.24,0.84,0
619,P^B,0.15,-0.22,0.82,0
620,P^B,0.15,-0.22,0.82,0
621,P^B,0.15,-0.23,0.84,0
622,P^B,0.16,-0.22,0.84,0
623,P^B,0.15,-0.23,0.82,0
624,P^B,0.14,-0.24,0.83,0
625,P^B,0.14,-0.24,0.82,0
626,P^B,0.15,-0.23,0.83,0
627,P^B,0.14,-0.23,0.82,0
628,P^B,0.15,-0.22,0.83,0
629,P^B,0.15,-0.22,0.83,0
630,P^B,0.15,-0.22,0.84,0
631,P^B,0.16,-0.22,0.83,0
632,P^B,0.14,-0.23,0.84,0
633,P^B,0.14,-0.23,0.84,0
634,P^B,0.14,-0.22,0.84,0
635,P^B,0.15,-0.23,0.84,0
636,P^B,0.16,-0.23,0.83,0
637,P^B,0.15,-0.22,0.84,0
638,P^B,0.15,-0.23,0.83,0
639,P^B,0.15,-0.23,0.83,0
640,P^B,0.15,-0.22,0.82,0
641,P^B,0.16,-0.24,0.83,0
642,P^B,0.14,-0.22,0.83,0
643,P^B,0.15,-0.24,0.83,0
644,P^B,0.15,-0.23,0.83,0
645,P^B,0.16,-0.23,0.83,0
646,P^B,0.14,-0.22,0.83,0
647,P^B,0.15,-0.22,0.84,0
648,P^B,0.15,-0.22,0.83,0
649,P^B,0.15,-0.23,0.83,0
650,P^B,0.15,-0.23,0.84,0
651,P^B,0.14,-0.22,0.83,0
652,P^B,0.16,-0.22,0.83,0
653,P^B,0.15,-0.22,0.84,0
654,P^B,0.15,-0.23,0.83,0
655,P^B,0.14,-0.23,0.84,0
656,P^B,0.15,-0.22,0.83,0
657,P^B,0.15,-0.22,0.83,0
658,P^B,0.14,-0.22,0.83,0
659,P^B,0.15,-0.23,0.83,0
660,P^B,0.15,-0.22,0.83,0
661,P^B,0.15,-0.22,0.83,0
662,P^B,0.15,-0.22,0.84,0
663,P^B,0.15,-0.23,0.83,0
664,P^B,0.15,-0.22,0.83,0
665,P^B,0.14,-0.23,0.83,0
